중산도면,단가,수량,영업납기,선급
K01475,9195,4,2021-01-22,0
K01475,9195,19,2021-10-31,0
K01475,9195,38,2021-05-23,1
K01477,9518,3,2021-03-25,0
K01477,9518,33,2021-09-20,0
K01477,9518,66,2021-07-25,0
K01478,6332,2,2021-11-10,0
K01478,6332,9,2021-07-10,0
K01478,6332,18,2021-04-04,0
K01479,11941,3,2021-06-04,1
K01479,11941,40,2021-03-09,1
K01479,11941,80,2021-09-10,0
K01480,27256,2,2021-09-07,1
K01480,27256,5,2021-08-19,0
K01480,27256,10,2021-05-26,0
K01481,6332,3,2021-11-15,0
K01481,6332,13,2021-03-15,0
K01481,6332,26,2021-02-27,0
K01485,14481,6,2021-08-20,0
K01485,14481,55,2021-03-29,0
K01485,14481,110,2021-09-13,0
K01487,145749,15,2021-02-15,1
K01487,145749,122,2021-05-12,0
K01487,145749,244,2021-11-02,1
K01491,105576,10,2021-11-29,0
K01491,105576,93,2021-10-03,0
K01491,105576,186,2021-10-24,0
K01492,6498,3,2021-12-13,0
K01492,6498,7,2021-02-04,0
K01492,6498,14,2021-06-17,1
K01493,80627,9,2021-01-22,1
K01493,80627,75,2021-09-18,0
K01493,80627,150,2021-12-28,0
K01496,15218,6,2021-02-04,0
K01496,15218,30,2021-10-01,0
K01496,15218,60,2021-05-24,0
K01497,52115,3,2021-03-12,0
K01497,52115,6,2021-12-02,1
K01497,52115,13,2021-06-13,0
K01498,45856,8,2021-03-16,0
K01498,45856,75,2021-03-06,0
K01498,45856,150,2021-06-06,0
K01499,6516,2,2021-08-17,0
K01499,6516,11,2021-11-18,0
K01499,6516,22,2021-06-09,0
K01500,10156,3,2021-09-11,0
K01500,10156,23,2021-01-16,0
K01500,10156,46,2021-01-03,0
K01501,6516,3,2021-05-16,0
K01501,6516,14,2021-01-03,1
K01501,6516,28,2021-10-20,0
K01505,86821,4,2021-12-09,0
K01505,86821,8,2021-11-13,0
K01505,86821,16,2021-04-17,0
K01507,26391,4,2021-09-27,1
K01507,26391,37,2021-04-09,0
K01507,26391,74,2021-08-28,0
K01508,104092,15,2021-06-16,1
K01508,104092,91,2021-09-02,0
K01508,104092,182,2021-06-01,0
K01511,6498,3,2021-02-19,1
K01511,6498,6,2021-09-29,0
K01511,6498,12,2021-07-24,0
K01512,104092,37,2021-06-12,0
K01512,104092,224,2021-03-29,0
K01512,104092,448,2021-08-19,0
K01513,179208,7,2021-04-25,0
K01513,179208,15,2021-02-03,0
K01513,179208,30,2021-06-13,0
K01517,32819,5,2021-05-02,1
K01517,32819,39,2021-11-08,0
K01517,32819,78,2021-06-01,0
K01521,45856,8,2021-05-04,0
K01521,45856,69,2021-02-10,0
K01521,45856,138,2021-05-25,0
K01522,37525,7,2021-01-11,1
K01522,37525,60,2021-01-27,1
K01522,37525,120,2021-10-29,0
K01524,23500,9,2021-11-16,0
K01524,23500,123,2021-12-22,0
K01524,23500,246,2021-02-22,1
K01525,10156,2,2021-06-30,0
K01525,10156,21,2021-03-31,0
K01525,10156,42,2021-01-05,0
K01526,8416,2,2021-11-19,0
K01526,8416,18,2021-10-07,1
K01526,8416,36,2021-07-27,0
K01527,9518,3,2021-11-22,0
K01527,9518,31,2021-04-25,1
K01527,9518,62,2021-08-08,0
K01528,33960,6,2021-09-07,0
K01528,33960,46,2021-03-24,0
K01528,33960,92,2021-11-03,0
K01529,33960,6,2021-12-25,0
K01529,33960,47,2021-11-09,0
K01529,33960,94,2021-10-21,1
K01538,95463,10,2021-02-24,0
K01538,95463,100,2021-12-28,0
K01538,95463,200,2021-12-19,1
K01539,35139,7,2021-01-06,0
K01539,35139,87,2021-06-16,1
K01539,35139,174,2021-07-23,0
K01540,28357,7,2021-08-25,0
K01540,28357,69,2021-03-31,0
K01540,28357,138,2021-06-03,0
K01544,6498,3,2021-03-21,0
K01544,6498,7,2021-03-13,0
K01544,6498,14,2021-11-20,0
K01546,43937,8,2021-11-28,0
K01546,43937,32,2021-11-22,0
K01546,43937,64,2021-09-12,1
K01547,99504,7,2021-07-04,0
K01547,99504,20,2021-05-05,1
K01547,99504,40,2021-06-13,0
K01549,179208,7,2021-08-30,0
K01549,179208,15,2021-09-01,1
K01549,179208,30,2021-05-06,0
K01551,98424,16,2021-08-23,0
K01551,98424,178,2021-07-06,0
K01551,98424,356,2021-06-14,0
K01552,6498,1,2021-03-12,0
K01552,6498,1,2021-03-21,0
K01552,6498,3,2021-02-20,1
K01554,6516,2,2021-10-04,0
K01554,6516,10,2021-03-16,0
K01554,6516,20,2021-02-21,0
K01558,8493,2,2021-11-25,1
K01558,8493,4,2021-02-17,0
K01558,8493,8,2021-03-11,0
K01559,103554,9,2021-04-20,0
K01559,103554,17,2021-02-11,0
K01559,103554,34,2021-12-27,1
K01561,6498,2,2021-11-13,1
K01561,6498,3,2021-07-12,1
K01561,6498,6,2021-09-10,0
K01562,77242,3,2021-10-02,0
K01562,77242,7,2021-03-28,1
K01562,77242,14,2021-05-01,0
K01563,50351,7,2021-04-25,0
K01563,50351,28,2021-04-26,0
K01563,50351,56,2021-09-10,0
K01564,52115,5,2021-04-04,0
K01564,52115,10,2021-04-05,0
K01564,52115,20,2021-10-06,0
K01565,7149,1,2021-11-10,0
K01565,7149,3,2021-11-17,0
K01565,7149,7,2021-11-08,0
K01566,6498,2,2021-07-26,0
K01566,6498,5,2021-05-13,1
K01566,6498,10,2021-01-11,0
K01567,179208,6,2021-08-03,0
K01567,179208,12,2021-08-22,0
K01567,179208,24,2021-07-02,0
K01568,6516,2,2021-05-03,0
K01568,6516,8,2021-03-19,0
K01568,6516,16,2021-08-03,0
K01569,6332,3,2021-03-14,0
K01569,6332,11,2021-08-27,1
K01569,6332,22,2021-06-12,0
K01570,41077,8,2021-06-27,0
K01570,41077,48,2021-08-08,0
K01570,41077,96,2021-02-28,0
K01571,103554,4,2021-11-28,0
K01571,103554,9,2021-08-10,0
K01571,103554,19,2021-05-24,0
K01573,179208,7,2021-06-10,0
K01573,179208,15,2021-01-13,0
K01573,179208,30,2021-05-14,0
K01576,6498,1,2021-09-03,0
K01576,6498,2,2021-12-19,0
K01576,6498,4,2021-02-03,0
K01577,6498,1,2021-01-13,0
K01577,6498,1,2021-03-07,0
K01577,6498,3,2021-02-22,1
K01578,6332,2,2021-01-19,1
K01578,6332,7,2021-09-25,1
K01578,6332,14,2021-04-24,0
K01579,34772,5,2021-03-17,1
K01579,34772,14,2021-08-12,0
K01579,34772,28,2021-10-26,0
K01580,33640,4,2021-06-03,0
K01580,33640,12,2021-01-18,0
K01580,33640,24,2021-03-28,0
K01581,29252,4,2021-11-05,0
K01581,29252,12,2021-05-08,0
K01581,29252,24,2021-02-28,0
K01585,52115,3,2021-05-10,0
K01585,52115,6,2021-08-07,0
K01585,52115,12,2021-05-27,1
K01586,27256,1,2021-06-06,0
K01586,27256,5,2021-05-09,0
K01586,27256,10,2021-10-27,0
K01587,27256,3,2021-04-15,1
K01587,27256,10,2021-12-10,0
K01587,27256,20,2021-08-14,0
K01589,32514,7,2021-09-01,0
K01589,32514,107,2021-05-04,0
K01589,32514,214,2021-12-24,0
K01591,18509,4,2021-03-15,0
K01591,18509,55,2021-07-06,0
K01591,18509,110,2021-11-25,0
K01592,20126,5,2021-10-04,0
K01592,20126,47,2021-11-06,0
K01592,20126,94,2021-03-25,0
K01593,45374,9,2021-03-31,0
K01593,45374,65,2021-01-10,0
K01593,45374,130,2021-07-02,0
K01594,6498,1,2021-10-23,0
K01594,6498,3,2021-05-27,0
K01594,6498,7,2021-06-01,0
K01595,40551,8,2021-12-02,0
K01595,40551,122,2021-12-20,0
K01595,40551,244,2021-06-02,0
K01598,104092,13,2021-03-20,0
K01598,104092,65,2021-01-05,0
K01598,104092,130,2021-09-28,0
K01599,21121,3,2021-03-10,0
K01599,21121,27,2021-03-13,0
K01599,21121,54,2021-11-28,0
K01600,11541,3,2021-12-22,0
K01600,11541,43,2021-03-15,0
K01600,11541,86,2021-10-09,0
K01601,46140,8,2021-06-15,0
K01601,46140,59,2021-08-20,1
K01601,46140,118,2021-12-22,0
K01602,47491,8,2021-07-15,0
K01602,47491,46,2021-02-15,0
K01602,47491,92,2021-02-24,0
K01604,27256,2,2021-07-18,0
K01604,27256,6,2021-07-07,1
K01604,27256,12,2021-11-23,0
K01606,40772,6,2021-02-06,0
K01606,40772,26,2021-05-22,0
K01606,40772,52,2021-09-03,0
K01607,109155,21,2021-05-26,1
K01607,109155,151,2021-07-02,0
K01607,109155,302,2021-08-29,1
K01608,47491,7,2021-07-07,0
K01608,47491,36,2021-04-02,0
K01608,47491,72,2021-04-22,0
K01609,15218,6,2021-08-07,1
K01609,15218,28,2021-07-04,0
K01609,15218,56,2021-02-03,0
K01610,104092,10,2021-09-08,0
K01610,104092,48,2021-09-20,0
K01610,104092,96,2021-04-24,0
K01613,36332,8,2021-07-26,0
K01613,36332,59,2021-01-15,0
K01613,36332,118,2021-03-12,0
K01615,26391,4,2021-03-28,1
K01615,26391,35,2021-04-01,0
K01615,26391,70,2021-10-08,0
K01616,52115,3,2021-10-12,0
K01616,52115,6,2021-05-10,0
K01616,52115,12,2021-04-20,0
K01618,17050,4,2021-01-23,0
K01618,17050,62,2021-02-09,1
K01618,17050,124,2021-05-09,0
K01621,13126,4,2021-01-17,0
K01621,13126,42,2021-10-27,1
K01621,13126,84,2021-05-17,1
K01622,32819,5,2021-02-07,0
K01622,32819,39,2021-08-16,0
K01622,32819,78,2021-03-31,0
K01625,179208,11,2021-07-17,0
K01625,179208,32,2021-05-18,0
K01625,179208,64,2021-10-27,1
K01626,109155,13,2021-07-11,0
K01626,109155,92,2021-01-27,0
K01626,109155,184,2021-04-16,1
K01628,45374,9,2021-10-09,0
K01628,45374,58,2021-05-15,0
K01628,45374,116,2021-10-01,0
K01630,6516,2,2021-02-23,0
K01630,6516,13,2021-03-24,0
K01630,6516,26,2021-12-30,0
K01634,109083,7,2021-11-17,0
K01634,109083,22,2021-09-13,0
K01634,109083,44,2021-04-28,0
K01635,77242,7,2021-04-02,0
K01635,77242,14,2021-10-05,1
K01635,77242,28,2021-06-02,0
K01636,6516,3,2021-04-05,0
K01636,6516,16,2021-11-18,1
K01636,6516,32,2021-05-21,1
K01637,9518,2,2021-01-28,0
K01637,9518,17,2021-12-29,1
K01637,9518,34,2021-07-15,1
K01639,145749,29,2021-11-08,0
K01639,145749,232,2021-09-17,0
K01639,145749,464,2021-02-08,0
K01640,11941,3,2021-04-24,1
K01640,11941,39,2021-08-19,0
K01640,11941,78,2021-07-26,1
K01641,8807,4,2021-07-27,1
K01641,8807,37,2021-12-25,0
K01641,8807,74,2021-05-28,0
K01642,41077,8,2021-06-27,1
K01642,41077,37,2021-10-10,0
K01642,41077,74,2021-08-12,0
K01645,52115,6,2021-07-26,0
K01645,52115,13,2021-06-04,1
K01645,52115,26,2021-12-28,0
K01646,52115,3,2021-12-25,1
K01646,52115,6,2021-12-05,0
K01646,52115,12,2021-01-04,0
K01650,52115,3,2021-10-24,0
K01650,52115,6,2021-01-12,0
K01650,52115,12,2021-02-22,0
K01652,40745,8,2021-11-07,0
K01652,40745,114,2021-06-16,0
K01652,40745,228,2021-06-14,0
K01654,27907,3,2021-02-02,0
K01654,27907,11,2021-07-12,0
K01654,27907,22,2021-07-13,0
K01655,20470,3,2021-05-28,0
K01655,20470,23,2021-03-16,0
K01655,20470,46,2021-06-23,0
K01656,179208,30,2021-07-17,0
K01656,179208,60,2021-12-23,0
K01656,179208,120,2021-03-18,0
K01659,104092,13,2021-03-22,0
K01659,104092,75,2021-03-27,0
K01659,104092,150,2021-01-14,0
K01661,81204,4,2021-12-26,0
K01661,81204,8,2021-06-13,0
K01661,81204,16,2021-11-22,1
K01662,179208,9,2021-11-30,0
K01662,179208,19,2021-09-06,0
K01662,179208,39,2021-10-12,1
K01663,52115,2,2021-05-20,1
K01663,52115,5,2021-06-18,1
K01663,52115,11,2021-02-11,0
K01664,12881,4,2021-09-27,0
K01664,12881,9,2021-08-28,0
K01664,12881,18,2021-11-21,0
K01665,38087,8,2021-12-05,0
K01665,38087,80,2021-11-07,0
K01665,38087,160,2021-06-23,0
K01668,8416,3,2021-12-22,0
K01668,8416,20,2021-09-24,1
K01668,8416,40,2021-06-19,1
K01669,12881,2,2021-08-04,0
K01669,12881,4,2021-04-02,1
K01669,12881,9,2021-08-11,0
K01671,6557,2,2021-08-11,0
K01671,6557,25,2021-02-01,0
K01671,6557,50,2021-10-22,0
K01672,6516,2,2021-07-20,0
K01672,6516,12,2021-08-08,0
K01672,6516,24,2021-01-10,0
K01673,106952,18,2021-02-09,1
K01673,106952,72,2021-02-16,0
K01673,106952,144,2021-02-28,0
K01674,109155,18,2021-08-20,0
K01674,109155,125,2021-01-03,0
K01674,109155,250,2021-07-09,0
K01675,106952,15,2021-08-23,1
K01675,106952,60,2021-05-04,0
K01675,106952,120,2021-01-04,0
K01679,6516,2,2021-05-10,1
K01679,6516,10,2021-02-12,1
K01679,6516,20,2021-08-25,1
K01680,6498,1,2021-06-30,0
K01680,6498,2,2021-01-10,0
K01680,6498,5,2021-02-15,0
K01681,109155,11,2021-07-12,0
K01681,109155,79,2021-11-08,0
K01681,109155,158,2021-06-25,0
K01682,53798,9,2021-12-04,0
K01682,53798,77,2021-05-11,0
K01682,53798,154,2021-09-26,1
K01683,179208,20,2021-02-11,0
K01683,179208,41,2021-01-22,0
K01683,179208,82,2021-01-04,0
K01684,145749,10,2021-06-02,0
K01684,145749,78,2021-04-06,1
K01684,145749,156,2021-03-24,1
K01686,10156,3,2021-06-28,0
K01686,10156,23,2021-01-07,0
K01686,10156,46,2021-01-17,0
K01688,179208,8,2021-03-22,0
K01688,179208,16,2021-12-20,1
K01688,179208,32,2021-06-26,1
K01689,179208,9,2021-09-19,0
K01689,179208,18,2021-03-16,1
K01689,179208,36,2021-09-03,0
K01690,102669,8,2021-12-11,0
K01690,102669,25,2021-04-19,0
K01690,102669,50,2021-01-25,0
K01692,6498,3,2021-01-08,0
K01692,6498,6,2021-03-29,1
K01692,6498,12,2021-06-05,0
K01693,29252,4,2021-06-19,0
K01693,29252,12,2021-06-30,0
K01693,29252,24,2021-09-15,0
K01694,13232,4,2021-12-25,0
K01694,13232,17,2021-11-12,0
K01694,13232,34,2021-07-19,1
K01695,95463,31,2021-12-30,0
K01695,95463,309,2021-12-21,0
K01695,95463,618,2021-05-15,0
K01696,105576,26,2021-10-16,0
K01696,105576,236,2021-05-14,0
K01696,105576,472,2021-09-27,1
K01699,23182,6,2021-04-08,0
K01699,23182,58,2021-02-15,1
K01699,23182,116,2021-07-09,0
K01700,109083,7,2021-02-28,1
K01700,109083,23,2021-04-13,0
K01700,109083,46,2021-08-29,0
K01703,39310,7,2021-10-08,0
K01703,39310,33,2021-06-08,0
K01703,39310,66,2021-01-05,0
K01704,16724,4,2021-05-27,0
K01704,16724,38,2021-10-18,0
K01704,16724,76,2021-08-16,0
K01705,179208,10,2021-01-22,0
K01705,179208,20,2021-02-27,0
K01705,179208,40,2021-04-22,0
K01706,109155,22,2021-06-13,1
K01706,109155,159,2021-03-14,0
K01706,109155,318,2021-12-08,0
K01707,81204,8,2021-07-21,1
K01707,81204,16,2021-12-15,0
K01707,81204,32,2021-07-21,0
K01710,73747,5,2021-04-21,0
K01710,73747,16,2021-05-03,0
K01710,73747,32,2021-09-09,0
K01711,40323,5,2021-04-03,0
K01711,40323,14,2021-09-13,0
K01711,40323,28,2021-04-26,1
K01712,102669,8,2021-03-25,0
K01712,102669,23,2021-11-09,0
K01712,102669,46,2021-08-16,0
K01713,40772,7,2021-07-01,0
K01713,40772,29,2021-07-28,0
K01713,40772,58,2021-12-09,0
K01718,6516,2,2021-01-09,0
K01718,6516,10,2021-06-07,1
K01718,6516,20,2021-02-26,0
K01719,43937,8,2021-02-24,0
K01719,43937,33,2021-07-23,0
K01719,43937,66,2021-08-12,0
K01721,11941,2,2021-11-26,1
K01721,11941,27,2021-04-09,0
K01721,11941,54,2021-08-18,0
K01723,104092,12,2021-04-23,1
K01723,104092,71,2021-05-11,0
K01723,104092,142,2021-11-03,0
K01725,39812,7,2021-05-20,0
K01725,39812,50,2021-06-29,0
K01725,39812,100,2021-12-09,0
K01726,81393,7,2021-05-08,0
K01726,81393,58,2021-11-01,0
K01726,81393,116,2021-09-17,0
K01727,17612,5,2021-06-21,0
K01727,17612,29,2021-09-09,0
K01727,17612,58,2021-06-23,0
K01728,15015,6,2021-03-23,1
K01728,15015,24,2021-08-02,0
K01728,15015,48,2021-08-30,0
K01729,179208,6,2021-07-28,1
K01729,179208,12,2021-10-17,0
K01729,179208,25,2021-10-16,0
K01730,6516,3,2021-01-31,1
K01730,6516,17,2021-09-27,0
K01730,6516,34,2021-02-07,0
K01731,27256,2,2021-09-27,1
K01731,27256,7,2021-01-25,1
K01731,27256,14,2021-10-12,0
K01737,7168,3,2021-08-10,0
K01737,7168,17,2021-12-25,0
K01737,7168,34,2021-02-08,0
K01738,6332,3,2021-03-24,0
K01738,6332,10,2021-09-10,0
K01738,6332,20,2021-12-08,0
K01739,6332,1,2021-03-25,0
K01739,6332,6,2021-02-21,0
K01739,6332,12,2021-01-25,0
K01740,6498,1,2021-04-26,0
K01740,6498,2,2021-06-08,0
K01740,6498,4,2021-02-01,0
K01741,179208,13,2021-03-24,1
K01741,179208,27,2021-07-21,0
K01741,179208,54,2021-06-15,0
K01742,15015,6,2021-07-13,0
K01742,15015,22,2021-11-16,0
K01742,15015,44,2021-02-26,1
K01744,81393,7,2021-08-11,0
K01744,81393,57,2021-07-19,0
K01744,81393,114,2021-06-21,0
K01745,179208,13,2021-04-18,0
K01745,179208,26,2021-09-30,0
K01745,179208,52,2021-02-10,1
K01746,8416,3,2021-06-24,1
K01746,8416,22,2021-12-24,0
K01746,8416,44,2021-05-04,1
K01747,20470,2,2021-03-20,1
K01747,20470,19,2021-04-13,1
K01747,20470,38,2021-02-03,0
K01749,6516,2,2021-09-26,1
K01749,6516,13,2021-12-09,0
K01749,6516,26,2021-11-12,1
K01752,23148,4,2021-10-03,0
K01752,23148,29,2021-01-15,1
K01752,23148,58,2021-05-24,1
K01754,45374,9,2021-06-16,1
K01754,45374,58,2021-07-04,0
K01754,45374,116,2021-08-17,0
K01756,8844,4,2021-03-31,1
K01756,8844,17,2021-11-25,0
K01756,8844,34,2021-05-24,0
K01762,6332,2,2021-01-10,1
K01762,6332,8,2021-01-23,0
K01762,6332,16,2021-02-25,1
K01763,6983,3,2021-03-31,0
K01763,6983,14,2021-07-20,0
K01763,6983,28,2021-05-21,0
K01764,8844,4,2021-06-08,0
K01764,8844,15,2021-07-26,0
K01764,8844,30,2021-06-02,1
K01766,179208,7,2021-10-10,0
K01766,179208,15,2021-10-05,1
K01766,179208,30,2021-02-09,0
K01767,27256,1,2021-11-04,0
K01767,27256,4,2021-09-24,1
K01767,27256,8,2021-06-28,0
K01769,6498,2,2021-02-17,0
K01769,6498,5,2021-05-12,0
K01769,6498,10,2021-06-08,0
K01771,7168,3,2021-05-13,0
K01771,7168,19,2021-06-19,0
K01771,7168,38,2021-06-09,0
K01774,20470,2,2021-08-22,0
K01774,20470,15,2021-04-30,0
K01774,20470,30,2021-05-04,0
K01775,20470,2,2021-02-23,0
K01775,20470,12,2021-02-01,0
K01775,20470,24,2021-05-15,0
K01779,106952,15,2021-11-29,0
K01779,106952,62,2021-06-15,1
K01779,106952,124,2021-06-14,0
K01780,14698,5,2021-01-17,0
K01780,14698,21,2021-07-14,1
K01780,14698,42,2021-10-25,0
K01781,15015,6,2021-12-23,0
K01781,15015,25,2021-07-26,0
K01781,15015,50,2021-11-21,0
K01782,20470,2,2021-12-02,0
K01782,20470,16,2021-06-09,0
K01782,20470,32,2021-09-23,0
K01786,6332,2,2021-02-26,0
K01786,6332,7,2021-02-12,0
K01786,6332,14,2021-10-13,1
K01787,10156,2,2021-09-10,0
K01787,10156,22,2021-10-29,0
K01787,10156,44,2021-07-02,1
K01792,179208,73,2021-02-01,0
K01792,179208,147,2021-09-19,0
K01792,179208,294,2021-08-02,0
K01802,27256,2,2021-12-02,0
K01802,27256,6,2021-08-26,0
K01802,27256,12,2021-04-26,0
K01803,8493,2,2021-11-29,1
K01803,8493,4,2021-02-14,0
K01803,8493,9,2021-03-03,0
K01804,179208,12,2021-05-01,0
K01804,179208,25,2021-03-07,0
K01804,179208,51,2021-07-13,0
K01805,179208,12,2021-02-05,0
K01805,179208,24,2021-10-10,0
K01805,179208,49,2021-08-20,0
K01807,6332,2,2021-11-06,0
K01807,6332,9,2021-03-19,0
K01807,6332,18,2021-12-05,0
K01808,43937,8,2021-10-06,1
K01808,43937,31,2021-09-25,0
K01808,43937,62,2021-08-18,0
K01809,179208,31,2021-03-19,0
K01809,179208,63,2021-12-31,0
K01809,179208,126,2021-04-04,0
K01813,39812,7,2021-05-07,0
K01813,39812,49,2021-09-18,1
K01813,39812,98,2021-05-05,0
K01814,179208,10,2021-09-03,0
K01814,179208,29,2021-11-02,0
K01814,179208,58,2021-03-22,0
K01817,81393,8,2021-07-06,0
K01817,81393,61,2021-06-27,0
K01817,81393,122,2021-05-28,0
K01819,71585,8,2021-03-06,0
K01819,71585,69,2021-04-03,0
K01819,71585,138,2021-01-02,0
K01822,179208,10,2021-10-27,0
K01822,179208,19,2021-08-03,0
K01822,179208,38,2021-02-07,1
K01823,104092,15,2021-02-27,0
K01823,104092,91,2021-10-29,0
K01823,104092,182,2021-03-10,0
K01824,39325,9,2021-11-13,1
K01824,39325,83,2021-08-10,0
K01824,39325,166,2021-11-09,1
K01825,104092,38,2021-01-09,0
K01825,104092,226,2021-03-30,1
K01825,104092,452,2021-12-09,0
K01827,100388,10,2021-05-12,0
K01827,100388,167,2021-07-12,0
K01827,100388,334,2021-11-15,0
K01829,23709,5,2021-03-29,0
K01829,23709,100,2021-01-11,1
K01829,23709,200,2021-04-19,0
K01834,145749,28,2021-07-31,0
K01834,145749,225,2021-10-05,0
K01834,145749,450,2021-11-18,0
K01836,95463,18,2021-02-16,1
K01836,95463,178,2021-04-24,0
K01836,95463,356,2021-05-05,0
K01837,95463,23,2021-09-21,1
K01837,95463,234,2021-09-19,1
K01837,95463,468,2021-02-07,0
K01845,103554,9,2021-04-14,0
K01845,103554,17,2021-12-18,1
K01845,103554,34,2021-06-14,0
K01848,179208,12,2021-08-21,1
K01848,179208,25,2021-09-10,0
K01848,179208,50,2021-04-12,1
K01849,179208,11,2021-11-15,0
K01849,179208,23,2021-03-06,0
K01849,179208,46,2021-06-28,0
K01851,14416,6,2021-07-04,0
K01851,14416,69,2021-09-05,0
K01851,14416,138,2021-02-24,0
K01856,14413,4,2021-04-21,0
K01856,14413,51,2021-08-11,0
K01856,14413,102,2021-07-10,0
K01858,179208,7,2021-12-26,0
K01858,179208,14,2021-07-05,0
K01858,179208,28,2021-10-26,1
K01862,104092,49,2021-10-28,0
K01862,104092,297,2021-01-15,0
K01862,104092,594,2021-09-05,0
K01865,109155,50,2021-01-18,1
K01865,109155,352,2021-03-06,0
K01865,109155,704,2021-01-08,0
K01866,25840,9,2021-12-23,0
K01866,25840,103,2021-05-19,1
K01866,25840,206,2021-05-13,0
K01868,27256,2,2021-06-19,0
K01868,27256,7,2021-06-28,0
K01868,27256,14,2021-09-14,0
K01869,39325,9,2021-12-07,1
K01869,39325,81,2021-09-10,0
K01869,39325,162,2021-07-21,1
K01877,6516,2,2021-12-24,1
K01877,6516,10,2021-10-16,0
K01877,6516,20,2021-12-20,0
K01878,98424,17,2021-08-04,0
K01878,98424,185,2021-01-29,0
K01878,98424,370,2021-06-03,0
K01880,13583,4,2021-12-08,0
K01880,13583,27,2021-04-11,0
K01880,13583,54,2021-04-30,0
K01881,34303,9,2021-07-21,0
K01881,34303,120,2021-04-03,0
K01881,34303,240,2021-01-08,0
K01882,17118,6,2021-11-04,0
K01882,17118,45,2021-03-17,0
K01882,17118,90,2021-04-20,0
K01885,179208,6,2021-09-06,0
K01885,179208,12,2021-05-31,0
K01885,179208,24,2021-09-27,0
K01887,100388,15,2021-02-21,0
K01887,100388,183,2021-05-08,1
K01887,100388,366,2021-01-12,0
K01889,100388,22,2021-10-18,0
K01889,100388,265,2021-01-22,1
K01889,100388,530,2021-06-12,0
K01890,13232,4,2021-12-07,0
K01890,13232,18,2021-10-25,1
K01890,13232,36,2021-06-21,0
K01891,104092,13,2021-12-01,0
K01891,104092,66,2021-11-03,0
K01891,104092,132,2021-05-29,0
K01892,104092,14,2021-02-12,0
K01892,104092,84,2021-05-04,0
K01892,104092,168,2021-12-26,1
K01893,46140,8,2021-04-26,0
K01893,46140,55,2021-11-18,0
K01893,46140,110,2021-08-24,0
K01896,6498,1,2021-08-25,1
K01896,6498,1,2021-04-16,1
K01896,6498,3,2021-07-14,0
K01897,27256,3,2021-04-07,0
K01897,27256,10,2021-04-10,0
K01897,27256,20,2021-09-01,0
K01898,35139,6,2021-04-24,0
K01898,35139,85,2021-03-25,0
K01898,35139,170,2021-01-29,1
K01899,23088,5,2021-08-13,0
K01899,23088,51,2021-10-22,0
K01899,23088,102,2021-03-02,0
K01900,104092,13,2021-08-04,1
K01900,104092,68,2021-12-09,1
K01900,104092,136,2021-10-15,0
K01901,104092,13,2021-03-13,0
K01901,104092,68,2021-08-28,0
K01901,104092,136,2021-09-15,0
K01904,39310,6,2021-07-20,0
K01904,39310,39,2021-02-24,0
K01904,39310,78,2021-01-26,1
K01905,104092,11,2021-11-13,0
K01905,104092,69,2021-01-17,0
K01905,104092,138,2021-12-26,0
K01906,43171,9,2021-09-19,0
K01906,43171,37,2021-08-04,0
K01906,43171,74,2021-09-12,0
K01908,15015,6,2021-04-19,0
K01908,15015,24,2021-08-31,0
K01908,15015,48,2021-11-08,0
K01910,14481,6,2021-02-16,0
K01910,14481,55,2021-09-20,0
K01910,14481,110,2021-08-17,0
K01913,98424,16,2021-09-23,1
K01913,98424,178,2021-10-28,0
K01913,98424,356,2021-11-09,0
K01916,86821,8,2021-10-25,0
K01916,86821,15,2021-02-14,0
K01916,86821,30,2021-05-14,0
K01917,81393,8,2021-01-08,1
K01917,81393,63,2021-01-15,1
K01917,81393,126,2021-11-05,0
K01921,106952,13,2021-05-09,0
K01921,106952,53,2021-06-12,0
K01921,106952,106,2021-12-25,0
