item_id,machine_id,capacity
item5990,machine09,8.5
item5827,machine34,7.08
item5827,machine07,6.92
item5827,machine10,31.0
item5990,machine21,16.1
item2274,machine08,2.21
item2274,machine28,2.0
item1556,machine30,8.34
item2274,machine10,1.5
item1556,machine32,9.82
item1556,machine08,5.81
item1556,machine22,10.42
item3013,machine08,6.83
item5516,machine20,19.49
item4304,machine06,40.0
item3532,machine06,71.31
item3532,machine05,75.4
item3045,machine21,0.81
item3532,machine01,79.23
item3532,machine17,77.7
item3045,machine28,1.0
item3532,machine19,80.65
item3532,machine16,75.0
item3532,machine03,75.54
item6389,machine23,2.0
item6389,machine08,1.67
item6542,machine29,4.08
item6542,machine23,4.32
item5206,machine28,2.15
item6389,machine09,5.14
item1517,machine04,31.83
item3621,machine04,25.0
item1517,machine05,34.74
item3621,machine28,26.0
item4293,machine28,7.82
item4686,machine03,35.0
item1517,machine20,3.47
item4474,machine08,9.66
item4474,machine21,9.22
item4474,machine33,9.67
item4474,machine32,11.06
item4474,machine28,10.03
item4474,machine14,9.66
item4474,machine30,11.0
item4474,machine35,11.0
item4474,machine09,11.12
item4474,machine04,11.33
item5698,machine10,7.33
item4474,machine05,11.0
item3041,machine21,2.5
item4474,machine20,12.0
item4474,machine29,17.42
item4905,machine35,4.35
item1135,machine08,3.3
item4718,machine33,33.5
item1135,machine29,3.0
item4718,machine06,27.29
item1135,machine23,3.87
item4905,machine09,4.28
item1135,machine34,3.42
item4905,machine29,1.0
item1135,machine21,3.28
item4905,machine28,2.62
item4905,machine33,4.87
item4905,machine07,4.27
item4718,machine05,35.0
item4905,machine14,4.63
item4905,machine23,1.5
item4718,machine01,3.33
item4905,machine04,4.7
item4905,machine34,4.42
item4905,machine32,1.5
item4905,machine21,3.35
item1135,machine28,3.41
item4905,machine31,3.87
item4905,machine10,1.38
item4905,machine08,4.29
item4905,machine22,2.8
item1135,machine09,2.25
item235,machine31,4.82
item1449,machine10,7.28
item235,machine30,4.45
item1449,machine08,5.0
item235,machine34,4.55
item1877,machine23,4.32
item1449,machine04,12.42
item1449,machine31,1.13
item1449,machine09,10.71
item2147,machine09,11.19
item1449,machine33,10.45
item1449,machine23,1.08
item1877,machine08,3.21
item1449,machine07,10.5
item1449,machine21,10.42
item1449,machine35,13.82
item5437,machine18,30.0
item5823,machine29,3.95
item4625,machine09,5.25
item4625,machine28,5.98
item707,machine23,5.32
item5437,machine20,28.57
item5437,machine05,21.67
item4625,machine10,6.31
item508,machine21,1.92
item5072,machine28,2.88
item2551,machine21,1.67
item2551,machine14,3.67
item3231,machine21,2.17
item2204,machine10,3.0
item3231,machine08,2.83
item2204,machine28,1.67
item453,machine22,4.75
item453,machine14,4.32
item453,machine23,5.5
item2786,machine09,6.82
item565,machine21,10.38
item565,machine30,10.55
item565,machine08,10.89
item565,machine28,10.06
item565,machine14,9.42
item565,machine10,9.23
item565,machine09,10.08
item565,machine35,8.92
item5312,machine28,5.67
item565,machine29,9.8
item2405,machine21,3.5
item4590,machine17,35.0
item4590,machine19,37.0
item2786,machine28,3.0
item565,machine22,11.38
item2786,machine10,4.25
item4590,machine16,42.5
item5312,machine21,5.5
item565,machine23,9.88
item4590,machine05,35.48
item4590,machine06,36.38
item4590,machine20,36.27
item565,machine04,11.53
item2786,machine21,4.5
item5360,machine14,2.45
item4590,machine03,45.0
item3245,machine14,5.0
item6117,machine10,2.16
item3245,machine23,5.0
item2857,machine23,3.0
item3245,machine08,5.0
item3245,machine35,4.82
item3245,machine10,6.67
item4952,machine32,7.96
item2857,machine10,3.33
item6117,machine28,2.91
item4952,machine21,5.81
item3245,machine28,5.67
item4952,machine33,8.61
item3245,machine09,6.47
item4952,machine08,8.5
item733,machine31,1.72
item733,machine34,1.82
item6251,machine22,5.87
item733,machine35,5.5
item6251,machine07,8.98
item733,machine30,4.46
item733,machine10,7.3
item6251,machine09,8.64
item6251,machine08,7.77
item6251,machine31,8.97
item6251,machine33,12.75
item733,machine08,4.92
item6251,machine28,9.42
item733,machine14,7.22
item6251,machine04,9.33
item6251,machine29,7.87
item6251,machine32,9.0
item733,machine28,6.0
item733,machine32,6.9
item6251,machine21,6.88
item733,machine23,5.55
item6251,machine35,6.92
item6251,machine23,7.07
item6251,machine10,9.72
item733,machine09,3.97
item6251,machine34,8.32
item733,machine21,4.9
item733,machine29,1.25
item733,machine33,5.36
item6251,machine18,15.0
item6251,machine14,7.4
item340,machine21,1.0
item3958,machine21,2.92
item1564,machine19,4.25
item1564,machine32,6.34
item1564,machine03,6.17
item3958,machine28,3.33
item1564,machine06,4.84
item2224,machine04,35.0
item402,machine08,13.11
item2265,machine08,5.0
item2327,machine28,3.26
item661,machine10,11.75
item661,machine07,11.45
item661,machine14,10.95
item5550,machine06,14.25
item5550,machine16,6.0
item5550,machine20,5.28
item2045,machine08,4.29
item5550,machine05,18.82
item5550,machine33,11.96
item661,machine23,10.26
item5550,machine01,6.96
item5550,machine03,17.33
item5550,machine19,19.96
item661,machine09,9.43
item661,machine04,12.0
item661,machine18,18.0
item1040,machine03,12.5
item661,machine08,9.55
item661,machine21,10.58
item5550,machine32,20.48
item661,machine35,12.1
item1040,machine16,13.0
item337,machine34,2.87
item2870,machine08,3.43
item2870,machine33,4.25
item2870,machine21,2.33
item2870,machine28,1.5
item1114,machine32,24.46
item1114,machine06,23.74
item1114,machine01,40.0
item1114,machine05,27.63
item3798,machine29,8.19
item1114,machine16,23.5
item1114,machine03,43.33
item1114,machine19,30.01
item1114,machine20,10.0
item1114,machine17,16.5
item3504,machine29,4.0
item2627,machine28,2.84
item6060,machine30,1.37
item839,machine07,3.5
item775,machine21,1.67
item775,machine14,2.0
item142,machine10,3.21
item13,machine29,1.0
item142,machine09,5.99
item142,machine13,7.33
item142,machine04,7.22
item142,machine05,11.42
item2775,machine21,2.96
item142,machine28,4.5
item2775,machine09,4.32
item2404,machine23,3.84
item5586,machine04,79.83
item5586,machine20,47.92
item5586,machine05,67.32
item1973,machine28,9.0
item1238,machine35,5.12
item1238,machine34,5.42
item1238,machine31,5.87
item1238,machine23,40.0
item1238,machine10,5.03
item1238,machine28,6.16
item1238,machine21,5.4
item1238,machine22,4.97
item713,machine22,3.92
item713,machine23,4.53
item713,machine09,4.92
item4513,machine35,1.5
item1843,machine29,7.82
item713,machine08,4.6
item4513,machine34,2.0
item4628,machine21,6.75
item1867,machine23,5.5
item4628,machine23,7.08
item4628,machine28,3.25
item3071,machine20,20.0
item5026,machine21,4.0
item2832,machine10,10.67
item5026,machine08,6.75
item2832,machine04,10.0
item5026,machine10,5.33
item5026,machine09,4.94
item5026,machine23,5.17
item5026,machine28,6.5
item2561,machine02,40.0
item6585,machine34,2.32
item4357,machine10,3.08
item5590,machine08,10.67
item2944,machine06,70.33
item1981,machine19,37.5
item3088,machine23,1.5
item3088,machine28,1.91
item1981,machine06,40.0
item2016,machine29,3.34
item5195,machine21,4.67
item2016,machine08,7.64
item1880,machine23,5.5
item5223,machine04,29.0
item5818,machine06,7.0
item5818,machine16,11.0
item5818,machine19,46.57
item1880,machine28,6.0
item3460,machine21,0.67
item1064,machine08,1.92
item1064,machine09,2.0
item4221,machine04,6.0
item4691,machine28,3.16
item1064,machine22,2.5
item4221,machine09,6.0
item5197,machine32,1.45
item4221,machine10,9.0
item4221,machine22,6.47
item1949,machine16,55.0
item2517,machine04,14.0
item1064,machine30,2.17
item1949,machine06,55.0
item994,machine16,24.0
item994,machine32,19.5
item994,machine05,19.5
item994,machine19,27.02
item3251,machine08,2.67
item994,machine02,24.08
item994,machine06,27.93
item3251,machine30,3.33
item994,machine03,37.87
item994,machine01,25.0
item994,machine07,23.0
item3251,machine21,2.33
item994,machine17,26.14
item807,machine34,7.59
item807,machine05,7.8
item807,machine14,6.97
item487,machine09,3.97
item487,machine32,1.17
item807,machine35,7.48
item487,machine22,1.82
item487,machine30,2.07
item4975,machine23,3.5
item807,machine08,6.86
item487,machine10,3.17
item807,machine22,7.51
item487,machine28,3.22
item4975,machine32,5.23
item807,machine30,9.22
item487,machine29,5.9
item807,machine07,6.99
item487,machine12,3.46
item5655,machine30,4.8
item807,machine20,6.57
item4975,machine08,5.0
item4534,machine28,3.59
item4975,machine09,5.33
item5655,machine31,5.12
item807,machine28,7.8
item807,machine04,8.03
item807,machine09,7.43
item807,machine10,7.82
item487,machine21,3.59
item807,machine21,6.99
item5655,machine09,5.97
item807,machine33,7.83
item5655,machine04,5.0
item487,machine23,3.65
item3104,machine28,3.33
item6442,machine21,4.69
item3104,machine21,1.17
item5511,machine21,4.17
item5511,machine30,4.75
item6442,machine14,4.57
item5511,machine08,4.67
item6442,machine07,4.87
item6204,machine30,2.96
item6442,machine23,5.0
item6204,machine21,2.5
item6442,machine08,6.0
item6442,machine30,4.17
item111,machine34,7.17
item111,machine23,10.04
item111,machine14,9.02
item111,machine09,10.0
item111,machine04,11.0
item111,machine21,13.39
item111,machine31,9.17
item6074,machine22,4.0
item3095,machine23,9.5
item6074,machine23,3.5
item3095,machine10,9.42
item3095,machine29,8.92
item3095,machine28,9.92
item3095,machine21,9.25
item2113,machine06,26.0
item3730,machine10,7.33
item6418,machine08,9.27
item6418,machine07,8.75
item6418,machine21,7.41
item1727,machine33,6.67
item6418,machine04,9.42
item6418,machine35,8.82
item1727,machine08,6.83
item6418,machine28,7.6
item6418,machine09,8.15
item6418,machine31,9.5
item30,machine23,3.75
item2412,machine01,26.0
item2412,machine19,26.0
item6135,machine29,3.14
item30,machine35,2.82
item30,machine14,3.22
item2412,machine20,25.63
item2412,machine32,26.0
item30,machine22,3.57
item2412,machine05,26.0
item2026,machine23,1.0
item5545,machine29,1.5
item5545,machine08,1.46
item5755,machine28,2.49
item5545,machine28,17.22
item5545,machine30,0.65
item5545,machine21,0.67
item24,machine30,0.75
item24,machine21,4.32
item5365,machine05,36.03
item5545,machine09,1.0
item290,machine22,1.37
item5796,machine28,8.55
item4870,machine21,1.17
item5796,machine34,6.0
item4870,machine28,2.92
item4870,machine08,2.0
item5796,machine31,6.13
item5796,machine04,7.2
item5796,machine10,5.0
item3557,machine31,5.17
item2980,machine21,1.83
item1668,machine33,3.83
item4206,machine05,24.5
item6269,machine04,19.17
item6269,machine08,13.17
item5278,machine33,4.43
item2691,machine28,4.5
item5278,machine08,3.94
item6358,machine22,5.0
item5278,machine09,3.8
item5278,machine07,4.58
item6358,machine28,5.11
item5278,machine21,3.78
item6358,machine21,4.8
item5278,machine32,4.22
item5571,machine32,5.25
item5278,machine28,4.32
item6358,machine09,4.66
item6358,machine08,5.41
item2548,machine23,3.0
item5571,machine06,27.77
item5571,machine19,20.47
item2548,machine21,2.33
item6358,machine10,5.82
item6358,machine23,5.05
item3433,machine32,3.0
item205,machine10,6.33
item205,machine28,7.0
item4616,machine32,4.83
item4616,machine06,30.88
item205,machine31,6.42
item4616,machine01,28.8
item4654,machine20,10.53
item205,machine34,6.57
item3186,machine10,3.5
item205,machine20,6.0
item4654,machine28,10.0
item4654,machine10,10.21
item4654,machine04,10.79
item4070,machine06,18.67
item2860,machine10,1.17
item6362,machine03,10.83
item2744,machine21,4.89
item6362,machine01,8.63
item5327,machine10,3.17
item1853,machine08,2.37
item2860,machine08,1.0
item2860,machine21,0.83
item5327,machine09,2.72
item5327,machine22,3.27
item2860,machine28,0.82
item5327,machine23,4.0
item2744,machine23,5.34
item6362,machine32,9.69
item6362,machine33,8.55
item2477,machine28,1.75
item2477,machine21,1.5
item781,machine22,3.0
item5722,machine08,4.0
item5943,machine05,50.0
item781,machine08,3.42
item4160,machine03,25.0
item4160,machine20,27.17
item781,machine23,5.0
item4160,machine01,26.37
item781,machine14,2.89
item4160,machine05,28.32
item781,machine21,2.42
item781,machine07,3.9
item4160,machine06,25.96
item4160,machine32,28.5
item4505,machine19,75.0
item4160,machine19,25.0
item781,machine35,2.76
item781,machine30,4.42
item781,machine31,4.4
item4160,machine16,25.0
item781,machine34,3.26
item3405,machine29,2.0
item1754,machine09,6.75
item5810,machine21,2.5
item5347,machine21,3.5
item5347,machine23,4.66
item5347,machine28,4.0
item3264,machine21,8.42
item5347,machine10,3.41
item5347,machine22,4.98
item5347,machine09,3.27
item3264,machine23,9.0
item5347,machine08,3.25
item405,machine28,17.67
item4093,machine21,6.0
item405,machine03,4.32
item4093,machine10,9.0
item4093,machine30,10.38
item4093,machine22,6.85
item1910,machine29,2.27
item5095,machine04,7.06
item4093,machine08,18.0
item405,machine05,12.79
item4093,machine29,5.04
item405,machine20,16.0
item405,machine33,8.22
item405,machine32,8.17
item4296,machine21,4.0
item234,machine31,5.0
item234,machine35,4.79
item234,machine04,3.7
item4296,machine33,5.55
item2420,machine31,5.5
item234,machine34,4.73
item234,machine08,4.87
item234,machine07,4.77
item4296,machine30,8.33
item5915,machine14,4.44
item4296,machine10,5.5
item234,machine15,3.3
item234,machine28,4.81
item4296,machine23,6.0
item4296,machine32,4.66
item4296,machine08,4.53
item234,machine10,5.17
item234,machine30,4.76
item234,machine32,3.87
item2078,machine23,3.0
item4843,machine28,3.0
item2150,machine22,2.0
item4843,machine21,3.17
item4607,machine06,31.35
item4607,machine19,30.33
item4607,machine01,15.6
item2078,machine08,3.92
item2150,machine28,3.5
item4607,machine03,23.8
item4843,machine10,3.0
item2150,machine10,2.0
item4607,machine16,7.0
item1071,machine22,3.31
item4523,machine20,17.86
item1071,machine21,3.57
item4523,machine19,19.0
item1071,machine08,3.79
item6220,machine20,10.04
item1071,machine09,3.48
item4523,machine32,3.11
item1071,machine23,3.5
item3623,machine28,5.75
item1071,machine10,4.83
item4523,machine33,15.72
item2294,machine21,11.0
item5112,machine09,4.33
item3359,machine23,0.82
item5630,machine07,7.05
item5112,machine22,3.92
item3359,machine08,1.83
item3359,machine21,1.0
item5630,machine31,7.5
item5112,machine31,4.0
item5112,machine08,5.02
item3323,machine32,12.66
item3323,machine33,10.42
item3424,machine34,9.0
item468,machine09,9.5
item468,machine21,7.92
item1256,machine08,4.57
item468,machine23,10.92
item1256,machine04,6.52
item1090,machine23,3.36
item6034,machine33,12.0
item6034,machine21,10.17
item1090,machine09,2.93
item6034,machine14,11.33
item1090,machine15,2.67
item1090,machine21,3.97
item6034,machine23,8.9
item6034,machine20,14.09
item6034,machine32,15.0
item3316,machine08,4.5
item6034,machine05,16.27
item6034,machine28,11.59
item6034,machine35,11.7
item6380,machine30,2.77
item6380,machine08,3.83
item3228,machine23,8.34
item6380,machine35,2.69
item6380,machine21,2.45
item6380,machine07,3.32
item6380,machine23,2.57
item2228,machine10,5.82
item4140,machine28,4.33
item4140,machine14,4.6
item4140,machine22,4.32
item2810,machine08,3.83
item4140,machine30,4.45
item1893,machine05,22.0
item2810,machine28,3.5
item4140,machine21,4.32
item2810,machine10,2.0
item3807,machine06,80.0
item3807,machine19,58.33
item5368,machine34,11.29
item3841,machine05,17.0
item2228,machine04,5.82
item2228,machine28,5.82
item1893,machine32,22.0
item5368,machine14,9.6
item5368,machine31,11.3
item2810,machine21,2.59
item5368,machine04,10.25
item1581,machine08,3.67
item1581,machine04,3.48
item941,machine02,99.21
item1581,machine05,9.12
item941,machine17,95.0
item1581,machine33,6.25
item1581,machine32,5.64
item3493,machine23,1.0
item941,machine03,80.0
item941,machine06,74.51
item941,machine19,81.55
item1581,machine21,5.33
item941,machine16,93.6
item1651,machine08,5.5
item1581,machine09,5.67
item1109,machine05,20.0
item4674,machine23,2.26
item2085,machine32,10.67
item4110,machine30,6.61
item3056,machine10,8.67
item3971,machine28,3.0
item3971,machine08,3.7
item2064,machine33,4.17
item3971,machine09,3.36
item2064,machine09,3.83
item3971,machine14,3.0
item2064,machine08,2.7
item3971,machine23,3.22
item3971,machine29,5.17
item3971,machine21,3.01
item3971,machine33,3.37
item662,machine23,0.82
item662,machine28,2.83
item662,machine08,2.11
item3541,machine17,50.0
item662,machine09,2.83
item662,machine21,2.14
item3541,machine01,65.0
item662,machine30,1.0
item1971,machine04,10.0
item3107,machine10,3.05
item5157,machine21,1.11
item396,machine23,5.88
item5157,machine08,1.32
item396,machine28,5.05
item3107,machine21,2.8
item3107,machine28,3.0
item3205,machine21,5.82
item3145,machine29,4.5
item3205,machine28,8.5
item3459,machine05,38.0
item4845,machine09,4.67
item4845,machine14,5.79
item4845,machine07,5.42
item4845,machine31,4.19
item4845,machine08,4.65
item4845,machine04,5.0
item4845,machine28,4.59
item4180,machine10,5.17
item5564,machine06,22.06
item5564,machine19,32.0
item4180,machine04,5.5
item5016,machine14,5.82
item5016,machine28,6.38
item5564,machine01,35.0
item5564,machine03,35.0
item4180,machine14,20.0
item5016,machine10,6.59
item5016,machine08,6.32
item5016,machine04,6.0
item5825,machine28,0.83
item5564,machine32,22.66
