sample_id,item_id,time_id,quantity
Sample_1799,item1914,date313,1
Sample_1799,item4142,date347,47
Sample_1799,item1339,date353,34
Sample_1800,item1789,date069,6
Sample_1800,item5199,date158,3
Sample_1800,item5792,date174,25
Sample_1800,item254,date229,3
Sample_1800,item459,date239,4
Sample_1800,item2502,date275,8
Sample_1800,item3032,date301,5
Sample_1800,item3958,date307,10
Sample_1800,item585,date326,3
Sample_1800,item6039,date328,2
Sample_1801,item5380,date022,128
Sample_1801,item920,date046,3
Sample_1801,item4003,date101,21
Sample_1801,item4383,date138,280
Sample_1801,item1881,date143,22
Sample_1801,item1132,date220,12
Sample_1801,item425,date252,34
Sample_1801,item258,date283,48
Sample_1801,item06,date307,28
Sample_1801,item4888,date350,2
Sample_1802,item742,date011,15
Sample_1802,item2274,date086,10
Sample_1802,item6242,date109,4
Sample_1802,item4363,date138,40
Sample_1802,item83,date225,2
Sample_1802,item1933,date253,2
Sample_1802,item110,date279,14
Sample_1802,item3020,date301,20
Sample_1802,item2770,date315,8
Sample_1802,item2404,date337,3
Sample_1803,item4077,date016,13
Sample_1803,item05,date040,5
Sample_1803,item789,date060,2
Sample_1803,item1913,date175,6
Sample_1803,item6288,date182,17
Sample_1803,item3564,date183,4
Sample_1803,item4400,date207,29
Sample_1803,item4144,date210,1002
Sample_1803,item708,date318,10
Sample_1803,item5165,date325,6
Sample_1804,item5667,date042,30
Sample_1804,item946,date049,26
Sample_1804,item2719,date130,1
Sample_1804,item1279,date152,16
Sample_1804,item1172,date188,6
Sample_1804,item740,date193,192
Sample_1804,item3666,date242,1
Sample_1804,item3399,date302,9
Sample_1804,item995,date307,38
Sample_1804,item1619,date313,28
Sample_1805,item4208,date018,1
Sample_1805,item4947,date032,2
Sample_1805,item6179,date047,36
Sample_1805,item5604,date052,1
Sample_1805,item5390,date129,40
Sample_1805,item412,date146,22
Sample_1805,item1272,date221,3
Sample_1805,item5526,date297,1
Sample_1805,item2505,date332,15
Sample_1805,item4348,date360,4
Sample_1806,item3078,date110,1
Sample_1806,item178,date112,14
Sample_1806,item6184,date131,10
Sample_1806,item3333,date214,12
Sample_1806,item5542,date221,6
Sample_1806,item799,date224,2
Sample_1806,item516,date277,38
Sample_1806,item5079,date324,352
Sample_1806,item4700,date331,5
Sample_1806,item1153,date363,17
Sample_1807,item3317,date008,19
Sample_1807,item67,date016,2
Sample_1807,item4786,date030,46
Sample_1807,item1543,date042,13
Sample_1807,item3417,date046,17
Sample_1807,item2568,date158,6
Sample_1807,item6018,date233,76
Sample_1807,item3395,date305,10
Sample_1807,item4470,date306,17
Sample_1807,item2060,date307,10
Sample_1808,item1417,date031,9
Sample_1808,item5399,date056,27
Sample_1808,item3739,date119,28
Sample_1808,item1381,date151,106
Sample_1808,item3008,date218,9
Sample_1808,item6189,date224,13
Sample_1808,item1302,date283,5
Sample_1808,item5905,date285,20
Sample_1808,item2827,date306,23
Sample_1808,item4267,date342,14
Sample_1809,item3326,date044,1
Sample_1809,item2521,date051,15
Sample_1809,item4234,date067,5
Sample_1809,item2548,date072,5
Sample_1809,item5414,date116,16
Sample_1809,item4319,date134,24
Sample_1809,item835,date153,6
Sample_1809,item3323,date215,44
Sample_1809,item2128,date321,15
Sample_1809,item1121,date354,16
Sample_1810,item5235,date001,3
Sample_1810,item1109,date022,10
Sample_1810,item2259,date074,2
Sample_1810,item2414,date141,12
Sample_1810,item2069,date229,3
Sample_1810,item4990,date232,50
Sample_1810,item4613,date251,41
Sample_1810,item3649,date311,44
Sample_1810,item1913,date342,3
Sample_1810,item2602,date360,240
Sample_1811,item546,date001,4
Sample_1811,item2225,date029,76
Sample_1811,item551,date082,2
Sample_1811,item1226,date115,7
Sample_1811,item4437,date182,10
Sample_1811,item5140,date194,6
Sample_1811,item1934,date218,60
Sample_1811,item6482,date234,10
Sample_1811,item2943,date265,8
Sample_1811,item3873,date344,42
Sample_1812,item3053,date132,6
Sample_1812,item6614,date135,4
Sample_1812,item2763,date140,48
Sample_1812,item1166,date207,8
Sample_1812,item5031,date216,85
Sample_1812,item6225,date253,40
Sample_1812,item5663,date272,13
Sample_1812,item2765,date352,36
Sample_1812,item3545,date352,8
Sample_1812,item4460,date353,31
Sample_1813,item2882,date027,13
Sample_1813,item2774,date065,3
Sample_1813,item1805,date076,11
Sample_1813,item676,date116,106
Sample_1813,item80,date118,2
Sample_1813,item4281,date236,2
Sample_1813,item2604,date252,21
Sample_1813,item2420,date268,5
Sample_1813,item3642,date291,90
Sample_1813,item5621,date362,7
Sample_1814,item391,date062,20
Sample_1814,item5887,date070,1
Sample_1814,item5659,date101,23
Sample_1814,item2558,date123,1
Sample_1814,item6162,date133,62
Sample_1814,item3581,date182,3
Sample_1814,item3888,date186,122
Sample_1814,item3613,date226,10
Sample_1814,item5375,date234,1
Sample_1814,item1005,date309,126
Sample_1815,item5433,date034,4
Sample_1815,item6062,date117,60
Sample_1815,item1405,date139,184
Sample_1815,item5380,date154,64
Sample_1815,item4030,date156,1
Sample_1815,item5246,date173,7
Sample_1815,item693,date214,3
Sample_1815,item6284,date295,12
Sample_1815,item5560,date317,5
Sample_1815,item4801,date339,12
Sample_1816,item3906,date012,13
Sample_1816,item6455,date028,386
Sample_1816,item1371,date063,10
Sample_1816,item4001,date092,15
Sample_1816,item114,date169,1
Sample_1816,item189,date180,2
Sample_1816,item4716,date220,9
Sample_1816,item2292,date245,4
Sample_1816,item922,date342,30
Sample_1816,item441,date355,36
Sample_1817,item3444,date002,5
Sample_1817,item362,date019,9
Sample_1817,item3909,date070,3
Sample_1817,item1962,date073,6
Sample_1817,item5520,date218,1
Sample_1817,item2157,date269,13
Sample_1817,item4916,date282,6
Sample_1817,item1855,date328,9
Sample_1817,item2662,date348,1
Sample_1817,item2085,date361,21
Sample_1818,item5137,date031,32
Sample_1818,item3266,date068,24
Sample_1818,item192,date070,12
Sample_1818,item827,date078,11
Sample_1818,item4871,date098,2
Sample_1818,item157,date100,5
Sample_1818,item320,date153,12
Sample_1818,item1425,date207,12
Sample_1818,item240,date303,35
Sample_1818,item1449,date318,8
Sample_1819,item2493,date003,7
Sample_1819,item4111,date003,108
Sample_1819,item3287,date006,2
Sample_1819,item757,date014,8
Sample_1819,item1735,date032,3
Sample_1819,item2061,date043,40
Sample_1819,item1433,date079,33
Sample_1819,item3549,date118,84
Sample_1819,item3432,date163,2
Sample_1819,item301,date233,14
Sample_1820,item4698,date051,5
Sample_1820,item4519,date087,2
Sample_1820,item5127,date134,4
Sample_1820,item3209,date150,30
Sample_1820,item5961,date163,7
Sample_1820,item2419,date272,4
Sample_1820,item2082,date287,1
Sample_1820,item859,date312,66
Sample_1820,item2579,date334,22
Sample_1820,item2956,date354,7
Sample_1821,item4827,date017,5
Sample_1821,item1485,date050,8
Sample_1821,item5534,date056,2
Sample_1821,item3581,date080,15
Sample_1821,item4427,date151,4
Sample_1821,item2449,date157,5
Sample_1821,item1227,date163,37
Sample_1821,item6576,date207,16
Sample_1821,item4086,date209,66
Sample_1821,item4405,date216,42
Sample_1822,item3551,date066,9
Sample_1822,item4291,date089,8
Sample_1822,item3795,date107,7
Sample_1822,item5854,date128,4
Sample_1822,item4530,date164,180
Sample_1822,item3043,date274,1
Sample_1822,item4891,date282,22
Sample_1822,item6208,date291,44
Sample_1822,item6204,date299,2
Sample_1822,item6265,date345,82
Sample_1823,item6037,date005,62
Sample_1823,item1669,date048,62
Sample_1823,item5971,date063,34
Sample_1823,item1497,date096,9
Sample_1823,item6524,date109,154
Sample_1823,item6411,date135,26
Sample_1823,item731,date136,5
Sample_1823,item1284,date149,34
Sample_1823,item82,date186,1
Sample_1823,item6295,date254,18
Sample_1824,item1430,date026,36
Sample_1824,item964,date103,6
Sample_1824,item4579,date106,8
Sample_1824,item693,date121,34
Sample_1824,item1906,date217,8
Sample_1824,item5428,date235,4
Sample_1824,item4584,date240,4
Sample_1824,item5558,date275,1
Sample_1824,item3335,date330,19
Sample_1824,item3451,date359,9
Sample_1825,item2923,date027,2
Sample_1825,item3460,date063,1
Sample_1825,item3100,date115,9
Sample_1825,item4709,date188,7
Sample_1825,item387,date241,2
Sample_1825,item4525,date285,8
Sample_1825,item2234,date297,1
Sample_1825,item3007,date298,1
Sample_1825,item1953,date307,20
Sample_1825,item1406,date331,138
Sample_1826,item2031,date014,5
Sample_1826,item5545,date021,3
Sample_1826,item6408,date032,8
Sample_1826,item4474,date045,141
Sample_1826,item2627,date088,1
Sample_1826,item5913,date088,23
Sample_1826,item3205,date197,26
Sample_1826,item5493,date290,136
Sample_1826,item2421,date339,2
Sample_1826,item1066,date357,6
Sample_1827,item5084,date022,19
Sample_1827,item5346,date022,1
Sample_1827,item5566,date088,108
Sample_1827,item6069,date102,3
Sample_1827,item2242,date144,3
Sample_1827,item1852,date173,5
Sample_1827,item6613,date178,5
Sample_1827,item3844,date267,36
Sample_1827,item5858,date299,13
Sample_1827,item648,date305,36
Sample_1828,item1981,date075,154
Sample_1828,item3574,date095,6
Sample_1828,item6493,date124,148
Sample_1828,item6442,date152,4
Sample_1828,item2764,date158,174
Sample_1828,item2552,date266,8
Sample_1828,item5068,date308,10
Sample_1828,item490,date326,98
Sample_1828,item2362,date337,6
Sample_1828,item5829,date343,44
Sample_1829,item3464,date143,28
Sample_1829,item6441,date145,57
Sample_1829,item2550,date149,1
Sample_1829,item2894,date197,70
Sample_1829,item2423,date225,1
Sample_1829,item691,date231,4
Sample_1829,item43,date233,6
Sample_1829,item2460,date265,4
Sample_1829,item1419,date270,24
Sample_1829,item2616,date274,56
Sample_1830,item4430,date007,60
Sample_1830,item585,date030,1
Sample_1830,item1310,date049,4
Sample_1830,item77,date091,2
Sample_1830,item6299,date106,127
Sample_1830,item5050,date179,4
Sample_1830,item4392,date180,4
Sample_1830,item1523,date182,10
Sample_1830,item2350,date200,352
Sample_1830,item5466,date281,1
Sample_1831,item3752,date066,1
Sample_1831,item6500,date071,6
Sample_1831,item1939,date131,8
Sample_1831,item1103,date182,7
Sample_1831,item5927,date211,29
Sample_1831,item4282,date234,7
Sample_1831,item6299,date256,254
Sample_1831,item1571,date273,70
Sample_1831,item2111,date274,3
Sample_1831,item1181,date310,47
Sample_1832,item3635,date016,2
Sample_1832,item5644,date022,13
Sample_1832,item1257,date037,48
Sample_1832,item1942,date052,47
Sample_1832,item1380,date142,31
Sample_1832,item2373,date166,4
Sample_1832,item6397,date251,7
Sample_1832,item4539,date286,7
Sample_1832,item340,date308,1
Sample_1832,item5069,date316,2
Sample_1833,item5832,date021,4
Sample_1833,item110,date036,3
Sample_1833,item4265,date085,31
Sample_1833,item3224,date132,178
Sample_1833,item2080,date152,30
Sample_1833,item514,date201,254
Sample_1833,item5021,date206,144
Sample_1833,item1054,date261,49
Sample_1833,item734,date290,98
Sample_1833,item2653,date318,8
Sample_1834,item1513,date092,30
Sample_1834,item3175,date115,4
Sample_1834,item6097,date129,5
Sample_1834,item2198,date132,226
Sample_1834,item5248,date144,106
Sample_1834,item6446,date210,45
Sample_1834,item2688,date261,4
Sample_1834,item6319,date294,1
Sample_1834,item4224,date299,7
Sample_1834,item1501,date309,1
Sample_1835,item5488,date007,5
Sample_1835,item6548,date060,26
Sample_1835,item6465,date097,23
Sample_1835,item6318,date100,76
Sample_1835,item3750,date141,1
Sample_1835,item2074,date160,35
Sample_1835,item333,date256,12
Sample_1835,item1149,date283,37
Sample_1835,item5807,date338,2
Sample_1835,item19,date339,66
Sample_1836,item5314,date020,140
Sample_1836,item524,date025,10
Sample_1836,item945,date054,784
Sample_1836,item4590,date060,266
Sample_1836,item5976,date075,3
Sample_1836,item6433,date090,3
Sample_1836,item6582,date204,3
Sample_1836,item229,date251,4
Sample_1836,item4312,date280,146
Sample_1836,item463,date319,7
Sample_1837,item5604,date010,2
Sample_1837,item506,date046,1
Sample_1837,item1442,date060,5
Sample_1837,item586,date065,2
Sample_1837,item3164,date118,24
Sample_1837,item3140,date189,7
Sample_1837,item1161,date228,39
Sample_1837,item1800,date302,1
Sample_1837,item6588,date311,30
Sample_1837,item850,date364,7
Sample_1838,item1278,date102,56
Sample_1838,item3575,date115,1
Sample_1838,item1156,date118,44
Sample_1838,item2077,date122,54
Sample_1838,item3649,date179,22
Sample_1838,item1932,date186,9
Sample_1838,item5711,date190,12
Sample_1838,item4495,date192,60
Sample_1838,item3690,date221,9
Sample_1838,item2539,date236,6
Sample_1839,item897,date008,2
Sample_1839,item3361,date112,2
Sample_1839,item1343,date136,2
Sample_1839,item3071,date141,40
Sample_1839,item168,date162,2
Sample_1839,item2151,date307,8
Sample_1839,item5363,date311,5
Sample_1839,item57,date317,18
Sample_1839,item3644,date335,24
Sample_1839,item6546,date340,4
Sample_1840,item5228,date019,1
Sample_1840,item71,date084,1
Sample_1840,item4566,date139,14
Sample_1840,item1117,date170,4
Sample_1840,item3832,date189,50
Sample_1840,item05,date244,2
Sample_1840,item4914,date262,1
Sample_1840,item693,date321,17
Sample_1840,item339,date323,2
Sample_1840,item962,date358,438
Sample_1841,item1534,date020,36
Sample_1841,item5543,date031,50
Sample_1841,item2772,date091,5
Sample_1841,item3713,date103,70
Sample_1841,item2587,date240,38
Sample_1841,item531,date247,6
Sample_1841,item1594,date258,8
Sample_1841,item6442,date273,27
Sample_1841,item2102,date291,32
Sample_1841,item6030,date346,8
Sample_1842,item4503,date003,3
Sample_1842,item3714,date037,886
Sample_1842,item1952,date088,10
Sample_1842,item806,date162,5
Sample_1842,item5491,date164,8
Sample_1842,item3656,date190,392
Sample_1842,item4598,date200,46
Sample_1842,item836,date255,6
Sample_1842,item4732,date299,13
Sample_1842,item3690,date335,4
Sample_1843,item3623,date028,11
Sample_1843,item1323,date102,8
Sample_1843,item1443,date181,11
Sample_1843,item4426,date204,2
Sample_1843,item312,date214,2
Sample_1843,item6082,date238,6
Sample_1843,item01,date281,4
Sample_1843,item4692,date288,16
Sample_1843,item892,date331,2
Sample_1843,item5392,date342,4
Sample_1844,item6057,date019,90
Sample_1844,item845,date057,90
Sample_1844,item4742,date108,26
Sample_1844,item2566,date172,98
Sample_1844,item5957,date178,5
Sample_1844,item1172,date199,2
Sample_1844,item4143,date294,15
Sample_1844,item1240,date297,186
Sample_1844,item2332,date312,24
Sample_1844,item2809,date353,55
Sample_1845,item2197,date018,34
Sample_1845,item1951,date085,1
Sample_1845,item548,date090,14
Sample_1845,item2710,date115,2
Sample_1845,item5586,date178,65
Sample_1845,item790,date248,19
Sample_1845,item6288,date261,50
Sample_1845,item2736,date312,14
Sample_1845,item1590,date344,10
Sample_1845,item4469,date356,9
Sample_1846,item2276,date051,9
Sample_1846,item5499,date102,30
Sample_1846,item3591,date128,13
Sample_1846,item1143,date148,3
Sample_1846,item4437,date213,2
Sample_1846,item2702,date247,3
Sample_1846,item5669,date306,1
Sample_1846,item3152,date308,22
Sample_1846,item5503,date358,74
Sample_1846,item1855,date363,18
Sample_1847,item5833,date017,5
Sample_1847,item5808,date051,8
Sample_1847,item1158,date135,58
Sample_1847,item2638,date226,40
Sample_1847,item5018,date255,12
Sample_1847,item4013,date273,4
Sample_1847,item1813,date289,17
Sample_1847,item2684,date331,178
Sample_1847,item927,date335,6
Sample_1847,item85,date347,18
Sample_1848,item231,date022,12
Sample_1848,item1664,date117,5
Sample_1848,item3926,date156,42
Sample_1848,item2823,date161,7
Sample_1848,item734,date174,7
Sample_1848,item3592,date192,44
Sample_1848,item2360,date217,2
Sample_1848,item4120,date254,8
Sample_1848,item152,date293,20
Sample_1848,item809,date360,2
Sample_1849,item3471,date004,29
Sample_1849,item4264,date027,5
Sample_1849,item4923,date027,76
Sample_1849,item6427,date038,131
Sample_1849,item2115,date068,10
Sample_1849,item6139,date164,1
Sample_1849,item5823,date166,1
Sample_1849,item2190,date282,6
Sample_1849,item1064,date286,14
Sample_1849,item2711,date287,2
Sample_1850,item5103,date002,27
Sample_1850,item3323,date012,11
Sample_1850,item3049,date081,5
Sample_1850,item2288,date090,2
Sample_1850,item4802,date097,2
Sample_1850,item1701,date174,7
Sample_1850,item4281,date185,1
Sample_1850,item6239,date204,132
Sample_1850,item5929,date213,1
Sample_1850,item6282,date266,114
Sample_1851,item5370,date011,31
Sample_1851,item2717,date026,75
Sample_1851,item2380,date042,28
Sample_1851,item1258,date043,10
Sample_1851,item6519,date084,2
Sample_1851,item5711,date204,6
Sample_1851,item5285,date242,118
Sample_1851,item254,date262,8
Sample_1851,item3362,date280,33
Sample_1851,item3225,date314,127
Sample_1852,item1161,date090,78
Sample_1852,item971,date100,46
Sample_1852,item1661,date141,4
Sample_1852,item5371,date150,13
Sample_1852,item5681,date173,47
Sample_1852,item5794,date175,2
Sample_1852,item2124,date245,14
Sample_1852,item3612,date248,6
Sample_1852,item1249,date295,44
Sample_1852,item6497,date296,14
Sample_1853,item1721,date017,1
Sample_1853,item5904,date027,6
Sample_1853,item6087,date054,13
Sample_1853,item4556,date055,3
Sample_1853,item2850,date175,38
Sample_1853,item5819,date176,20
Sample_1853,item4309,date179,1
Sample_1853,item6180,date259,6
Sample_1853,item4179,date292,4
Sample_1853,item588,date313,4
Sample_1854,item3445,date034,1
Sample_1854,item3316,date038,2
Sample_1854,item3875,date085,5
Sample_1854,item3582,date101,3
Sample_1854,item359,date106,3
Sample_1854,item5611,date121,4
Sample_1854,item4873,date134,30
